No.,ID,ページ,type,subtype,語句,読み,sentence,hint,question,choices,answerIndex,正解選択肢,explanation
966,vocab1300_p178_001,178,meaning_context,,感化,かんか,友だちに感化されて、私も読書を始めました。,,感化 の意味はどれ？,"[""人に影響を与えて、考え方や行動を変えること"", ""不安でひるむこと"", ""話のもとになるテーマ"", ""難しいこと""]",0,人に影響を与えて、考え方や行動を変えること,感化は、人に影響を与えて、考え方や行動を変化させることです。
967,vocab1300_p178_002,178,meaning_context,,腰が引ける,こしがひける,高い台から飛ぶ前に、少し腰が引けました。,,腰が引ける の意味はどれ？,"[""誇らしく思うこと"", ""不安や恐怖で、ひるむ様子"", ""人に影響すること"", ""作品のテーマ""]",1,不安や恐怖で、ひるむ様子,腰が引けるは、不安や恐怖で、ひるむ様子です。
968,vocab1300_p178_003,178,meaning_context,,苦虫をかみつぶしたような,にがむしをかみつぶしたような,苦手な薬を見て、弟は苦虫をかみつぶしたような顔をしました。,,苦虫をかみつぶしたような の意味はどれ？,"[""不安でひるむ様子"", ""誇らしく得意な様子"", ""不愉快で、苦々しい顔つきの様子"", ""難しいこと""]",2,不愉快で、苦々しい顔つきの様子,苦虫をかみつぶしたようなは、不愉快で、苦々しい顔つきをする様子です。
969,vocab1300_p178_004,178,meaning_context,,鼻が高い,はながたかい,妹が表彰されて、家族は鼻が高い思いでした。,,鼻が高い の意味はどれ？,"[""人に影響を受けること"", ""作品のもとになるもの"", ""難しいこと"", ""誇らしく、得意げである様子""]",3,誇らしく、得意げである様子,鼻が高いは、誇らしく、得意げである様子です。
970,vocab1300_p178_005,178,meaning_context,,題材,だいざい,作文の題材に、おばあちゃんの話を選びました。,,題材 の意味はどれ？,"[""作品や話のもとになるテーマ"", ""不安でひるむこと"", ""誇らしく思うこと"", ""不愉快な顔をすること""]",0,作品や話のもとになるテーマ,題材は、作品や話のもとになるテーマです。
971,vocab1300_p178_006,178,meaning_context,,困難,こんなん,一人で大きな机を運ぶのは困難です。,,困難 の意味はどれ？,"[""人に影響すること"", ""ひるむこと"", ""やり遂げるのが難しいこと"", ""テーマになること""]",2,やり遂げるのが難しいこと,困難は、やり遂げるのが難しいことです。
972,vocab1300_p179_001,179,meaning_context,,札付き,ふだつき,その人は、町では札付きの悪い人として知られていました。,,札付き の意味はどれ？,"[""その道を最初に切り開いた人"", ""ふりむくと同時に"", ""悪い評判が世間に定着していること"", ""ありのままで隠さないこと""]",2,悪い評判が世間に定着していること,札付きは、悪い評判が世間に定着していることです。
973,vocab1300_p179_002,179,meaning_context,,ふりむきざま,ふりむきざま,青ちゃんは、ふりむきざまに名前を呼ばれました。,,ふりむきざま の意味はどれ？,"[""軽くあしらうこと"", ""ふりむくと同時に"", ""言いそびれること"", ""隠さずに表すこと""]",1,ふりむくと同時に,ふりむきざまは、ふりむくと同時に、という意味です。
974,vocab1300_p179_003,179,meaning_context,,いなす,いなす,しつこい質問を、先生はやさしくいなしました。,,いなす の意味はどれ？,"[""悪い評判があること"", ""最初に道を開くこと"", ""相手の攻撃や要求を軽くあしらうこと"", ""ふりむくこと""]",2,相手の攻撃や要求を軽くあしらうこと,いなすは、相手の攻撃や要求を軽くあしらうことです。
975,vocab1300_p179_004,179,meaning_context,,あからさま,あからさま,その子は、あからさまに嫌な顔をしました。,,あからさま の意味はどれ？,"[""ありのままで、隠さない様子"", ""言いそびれること"", ""軽くあしらうこと"", ""悪い評判があること""]",0,ありのままで、隠さない様子,あからさまは、ありのままで、隠さない様子です。
976,vocab1300_p179_005,179,meaning_context,,先駆者,せんくしゃ,その科学者は、新しい研究の先駆者です。,,先駆者 の意味はどれ？,"[""ふりむくと同時に"", ""ある分野で、その道を最初に切り開いた人"", ""隠さない様子"", ""言いそびれること""]",1,ある分野で、その道を最初に切り開いた人,先駆者は、ある分野で、その道を最初に切り開いた人です。
977,vocab1300_p179_006,179,meaning_context,,言い損なう,いいそこなう,帰り際に、お礼を言い損なってしまいました。,,言い損なう の意味はどれ？,"[""悪い評判があること"", ""軽くあしらうこと"", ""言い間違うこと、言いそびれること"", ""最初に道を開くこと""]",2,言い間違うこと、言いそびれること,言い損なうは、言い間違ったり、言いそびれたりすることです。
978,vocab1300_p180_001,180,meaning_context,,滞在,たいざい,夏休みに、祖父母の家に一週間滞在しました。,,滞在 の意味はどれ？,"[""気楽に話すこと"", ""家を離れて、他の土地にとどまること"", ""息が激しくなること"", ""きっぱり言うこと""]",1,家を離れて、他の土地にとどまること,滞在は、家を離れて、他の土地にしばらくとどまることです。
979,vocab1300_p180_002,180,meaning_context,,手を焼く,てをやく,先生は、おしゃべりが止まらない生徒に手を焼いていました。,,手を焼く の意味はどれ？,"[""うまく処理できず、手こずること"", ""顔を下にして寝ること"", ""気楽に話すこと"", ""他の土地にいること""]",0,うまく処理できず、手こずること,手を焼くは、うまく処理できず、手こずることです。
980,vocab1300_p180_003,180,meaning_context,,息をはずませる,いきをはずませる,走ってきた弟は、息をはずませて話し始めました。,,息をはずませる の意味はどれ？,"[""きっぱりと言うこと"", ""気楽に話すこと"", ""運動や気持ちの高ぶりで、息が激しくなること"", ""別の土地にとどまること""]",2,運動や気持ちの高ぶりで、息が激しくなること,息をはずませるは、運動したり気持ちが高ぶったりして、息が激しくなることです。
981,vocab1300_p180_004,180,meaning_context,,うつぶせ,うつぶせ,妹は本を読みながら、うつぶせに寝ていました。,,うつぶせ の意味はどれ？,"[""手こずること"", ""きっぱり言うこと"", ""気楽に話すこと"", ""顔を下にして横たわっている様子""]",3,顔を下にして横たわっている様子,うつぶせは、顔を下にして横たわっている様子です。
982,vocab1300_p180_005,180,meaning_context,,断言,だんげん,私は『まちがいない』と断言しました。,,断言 の意味はどれ？,"[""きっぱりと言うこと"", ""息が激しくなること"", ""顔を下にして寝ること"", ""手こずること""]",0,きっぱりと言うこと,断言は、きっぱりと言うことです。
983,vocab1300_p180_006,180,meaning_context,,気安く,きやすく,その友だちとは、気安く何でも話せます。,,気安く の意味はどれ？,"[""別の土地で"", ""きっぱりと"", ""気楽に、何でも話せるように"", ""手こずって""]",2,気楽に、何でも話せるように,気安くは、気楽に、何でも話せるように、という意味です。
